Transaction_ID,Transaction_Amount,Quantity,Customer_Age,Account_Age_Days,Transaction_Hour,Product_Category,Payment_Method,Device_Used,Address_Match,Is_Fraud,Customer_ID,Transaction_Time,Previous_Transactions_Count,Failed_Transaction_Attempts,Fraud_Label,Fraud_Reason
120416,287.39,2,33,418,23,Clothing,Debit Card,Tablet,No,1,CUST120416,2025-12-29 02:44:43,28,4,1,Suspicious Device
120417,112.2,2,20,977,2,Groceries,Debit Card,Mobile,No,1,CUST120417,2026-02-12 14:47:43,2,1,1,Multiple Failed Attempts
120418,385.26,5,51,645,21,Clothing,PayPal,Laptop,Yes,0,CUST120418,2026-01-24 21:18:43,45,0,0,Normal Transaction
120419,23.91,4,35,687,9,Books,Debit Card,Tablet,Yes,0,CUST120419,2026-01-02 18:44:43,23,3,0,Normal Transaction
120420,87.2,2,33,27,22,Luxury,UPI,Tablet,Yes,0,CUST120420,2026-02-08 07:23:43,0,1,0,Normal Transaction
120421,81.76,3,34,747,5,Electronics,UPI,Laptop,No,0,CUST120421,2026-02-17 03:01:43,47,4,0,Normal Transaction
120422,534.57,5,48,253,6,Groceries,PayPal,Mobile,No,1,CUST120422,2026-01-11 17:55:43,9,4,1,Normal Transaction
120423,90.6,1,41,997,10,Electronics,Debit Card,Mobile,No,1,CUST120423,2026-01-05 17:48:43,12,4,1,Normal Transaction
120424,373.25,3,28,876,23,Luxury,PayPal,Tablet,No,1,CUST120424,2026-01-14 18:32:43,35,4,1,High Transaction Amount
120425,152.18,4,26,336,8,Groceries,Debit Card,Mobile,Yes,0,CUST120425,2026-02-20 18:22:43,8,4,0,Normal Transaction
120426,1174.3,1,19,639,9,Clothing,UPI,Mobile,Yes,1,CUST120426,2026-01-12 18:33:43,13,3,1,Location Mismatch
120427,1074.7,3,28,257,15,Clothing,PayPal,Tablet,Yes,0,CUST120427,2026-01-26 20:28:43,35,2,0,Normal Transaction
120428,334.12,3,40,546,10,Luxury,UPI,Tablet,Yes,1,CUST120428,2026-02-21 16:44:43,9,2,1,Location Mismatch
120429,102.35,1,41,958,2,Electronics,PayPal,Mobile,No,1,CUST120429,2026-01-14 17:09:43,39,0,1,High Transaction Amount
120430,404.89,1,43,752,7,Groceries,Credit Card,Tablet,No,1,CUST120430,2026-02-03 15:33:43,22,2,1,Suspicious Device
120431,381.12,2,39,425,2,Groceries,Credit Card,Laptop,No,1,CUST120431,2026-01-11 16:21:43,34,4,1,Normal Transaction
120432,320.73,4,47,754,11,Luxury,Credit Card,Mobile,No,1,CUST120432,2026-01-12 10:39:43,6,2,1,Multiple Failed Attempts
120433,143.44,1,50,912,17,Groceries,PayPal,Tablet,Yes,0,CUST120433,2026-01-02 21:16:43,41,2,0,Normal Transaction
120434,36.87,4,31,616,4,Luxury,Credit Card,Mobile,Yes,1,CUST120434,2026-02-25 12:30:43,34,4,1,Normal Transaction
120435,619.66,5,45,81,9,Clothing,Debit Card,Tablet,No,1,CUST120435,2026-02-16 18:31:43,1,3,1,High Transaction Amount
120436,275.48,5,22,764,0,Groceries,UPI,Mobile,Yes,1,CUST120436,2026-02-27 02:39:43,14,4,1,High Transaction Amount
120437,84.54,5,35,206,6,Clothing,UPI,Tablet,No,0,CUST120437,2026-02-09 01:47:43,8,2,0,Normal Transaction
120438,11.69,4,18,781,2,Books,Credit Card,Laptop,Yes,0,CUST120438,2025-12-31 07:55:43,46,2,0,Normal Transaction
120439,111.55,2,38,641,2,Clothing,PayPal,Tablet,Yes,1,CUST120439,2026-01-19 06:55:43,16,0,1,High Transaction Amount
120440,43.81,4,25,570,16,Books,PayPal,Laptop,Yes,0,CUST120440,2026-02-24 23:29:43,38,4,0,Normal Transaction
120441,171.1,2,42,245,5,Electronics,PayPal,Laptop,Yes,0,CUST120441,2026-02-02 06:25:43,17,0,0,Normal Transaction
120442,143.03,4,31,964,23,Electronics,Debit Card,Mobile,No,0,CUST120442,2026-02-20 02:28:43,14,0,0,Normal Transaction
120443,70.9,3,20,771,15,Books,PayPal,Tablet,No,1,CUST120443,2026-02-25 06:30:43,17,1,1,High Transaction Amount
120444,690.99,5,44,329,5,Electronics,UPI,Tablet,Yes,0,CUST120444,2026-02-03 06:24:43,23,0,0,Normal Transaction
120445,669.39,4,19,678,0,Clothing,UPI,Tablet,Yes,0,CUST120445,2026-01-28 22:35:43,22,2,0,Normal Transaction
120446,171.99,5,25,912,11,Books,UPI,Mobile,Yes,0,CUST120446,2026-02-14 08:54:43,11,2,0,Normal Transaction
120447,276.74,1,59,814,14,Electronics,Debit Card,Mobile,Yes,0,CUST120447,2026-02-27 07:43:43,22,1,0,Normal Transaction
120448,342.54,1,23,33,4,Electronics,UPI,Mobile,Yes,0,CUST120448,2026-02-01 10:22:43,20,1,0,Normal Transaction
120449,79.88,1,35,89,4,Groceries,Credit Card,Mobile,No,0,CUST120449,2025-12-24 07:43:43,25,4,0,Normal Transaction
120450,491.78,5,33,77,19,Clothing,PayPal,Laptop,Yes,0,CUST120450,2026-01-04 07:48:43,7,1,0,Normal Transaction
120451,1255.53,4,50,337,17,Groceries,UPI,Laptop,Yes,1,CUST120451,2026-01-28 02:29:43,29,3,1,Multiple Failed Attempts
120452,195.73,4,30,613,11,Clothing,PayPal,Mobile,Yes,1,CUST120452,2026-01-16 12:04:43,33,2,1,Normal Transaction
120453,1131.2,1,27,305,12,Clothing,Credit Card,Mobile,Yes,1,CUST120453,2026-01-01 09:31:43,1,2,1,Suspicious Device
120454,983.5,4,29,406,20,Electronics,UPI,Tablet,Yes,0,CUST120454,2026-01-31 00:23:43,4,1,0,Normal Transaction
120455,120.46,2,32,591,22,Clothing,PayPal,Mobile,Yes,1,CUST120455,2026-02-27 12:03:43,30,1,1,High Transaction Amount
120456,113.8,1,46,507,4,Books,Credit Card,Laptop,No,1,CUST120456,2026-01-27 06:13:43,32,2,1,Location Mismatch
120457,9.67,1,38,872,19,Groceries,PayPal,Mobile,No,1,CUST120457,2026-02-26 23:22:43,3,1,1,High Transaction Amount
120458,244.88,3,31,548,13,Clothing,Credit Card,Laptop,No,1,CUST120458,2025-12-25 08:12:43,5,4,1,High Transaction Amount
120459,70.8,1,34,308,17,Luxury,UPI,Mobile,No,0,CUST120459,2026-02-26 22:22:43,22,1,0,Normal Transaction
120460,615.44,3,52,604,13,Books,Debit Card,Tablet,Yes,0,CUST120460,2026-01-20 00:50:43,44,1,0,Normal Transaction
120461,290.81,3,38,732,8,Electronics,PayPal,Tablet,No,1,CUST120461,2025-12-28 01:41:43,18,4,1,Normal Transaction
120462,205.92,2,40,480,13,Electronics,Debit Card,Mobile,No,1,CUST120462,2026-01-06 08:35:43,42,4,1,Multiple Failed Attempts
120463,80.31,5,21,61,2,Groceries,Debit Card,Tablet,Yes,0,CUST120463,2026-02-07 13:18:43,44,4,0,Normal Transaction
120464,297.44,3,54,41,21,Clothing,Credit Card,Mobile,No,1,CUST120464,2026-02-11 10:14:43,7,2,1,High Transaction Amount
120465,256.05,1,30,190,3,Luxury,Credit Card,Laptop,No,1,CUST120465,2026-01-22 13:40:43,38,1,1,Normal Transaction
120466,157.66,2,57,490,22,Groceries,PayPal,Laptop,Yes,0,CUST120466,2026-01-07 03:15:43,12,4,0,Normal Transaction
120467,208.45,3,21,25,20,Books,Credit Card,Tablet,Yes,0,CUST120467,2026-02-12 04:01:43,0,4,0,Normal Transaction
120468,422.65,5,33,859,11,Groceries,Debit Card,Mobile,No,0,CUST120468,2026-02-25 00:53:43,5,2,0,Normal Transaction
120469,12.85,3,51,109,1,Luxury,Debit Card,Mobile,No,0,CUST120469,2025-12-25 12:04:43,6,3,0,Normal Transaction
120470,30.01,5,46,560,23,Books,UPI,Tablet,Yes,1,CUST120470,2026-02-07 16:41:43,47,1,1,Multiple Failed Attempts
120471,212.63,3,24,479,13,Luxury,Credit Card,Tablet,Yes,1,CUST120471,2026-02-05 17:57:43,26,3,1,Multiple Failed Attempts
120472,11.74,4,43,839,20,Luxury,UPI,Laptop,No,0,CUST120472,2025-12-31 02:18:43,14,3,0,Normal Transaction
120473,451.59,5,26,504,14,Books,Debit Card,Tablet,Yes,0,CUST120473,2026-03-01 00:23:43,33,4,0,Normal Transaction
120474,74.58,4,25,17,16,Groceries,Credit Card,Tablet,Yes,0,CUST120474,2026-01-05 22:55:43,22,2,0,Normal Transaction
120475,793.71,3,52,52,12,Luxury,UPI,Laptop,No,1,CUST120475,2025-12-31 23:16:43,47,1,1,Multiple Failed Attempts
120476,61.38,5,54,888,12,Electronics,Credit Card,Tablet,Yes,0,CUST120476,2025-12-27 12:04:43,48,1,0,Normal Transaction
120477,683.67,4,22,404,3,Clothing,Credit Card,Tablet,Yes,0,CUST120477,2026-01-23 02:52:43,23,1,0,Normal Transaction
120478,293.53,2,40,859,1,Books,Credit Card,Tablet,Yes,1,CUST120478,2026-01-09 00:19:43,14,3,1,High Transaction Amount
120479,1323.21,2,40,80,4,Groceries,Debit Card,Mobile,No,1,CUST120479,2026-02-23 11:58:43,34,0,1,Location Mismatch
120480,23.81,2,40,874,9,Electronics,Debit Card,Tablet,No,0,CUST120480,2026-02-06 11:11:43,3,2,0,Normal Transaction
120481,616.55,4,31,848,14,Books,Credit Card,Laptop,Yes,0,CUST120481,2026-03-02 13:36:43,43,0,0,Normal Transaction
120482,693.5,3,37,183,1,Groceries,UPI,Laptop,Yes,1,CUST120482,2025-12-26 19:18:43,36,3,1,Location Mismatch
120483,331.16,5,50,111,1,Luxury,Debit Card,Tablet,Yes,1,CUST120483,2026-01-17 03:17:43,16,4,1,Normal Transaction
120484,221.21,1,31,575,21,Luxury,UPI,Tablet,Yes,1,CUST120484,2026-01-09 14:45:43,30,0,1,Location Mismatch
120485,333.46,2,50,709,9,Groceries,Debit Card,Mobile,No,1,CUST120485,2025-12-29 19:09:43,37,0,1,Location Mismatch
120486,196.02,2,44,474,4,Electronics,PayPal,Mobile,No,1,CUST120486,2025-12-30 03:54:43,9,2,1,High Transaction Amount
120487,140.01,5,54,424,7,Books,UPI,Laptop,No,0,CUST120487,2026-02-03 16:14:43,49,3,0,Normal Transaction
120488,224.33,3,56,459,4,Books,UPI,Mobile,Yes,0,CUST120488,2026-02-25 06:10:43,26,2,0,Normal Transaction
120489,866.5,4,35,586,6,Clothing,Credit Card,Laptop,No,1,CUST120489,2025-12-27 15:03:43,41,4,1,Multiple Failed Attempts
120490,3.91,2,57,819,19,Luxury,Credit Card,Tablet,No,1,CUST120490,2026-02-06 09:29:43,5,1,1,Location Mismatch
120491,344.53,1,58,185,20,Books,Debit Card,Laptop,Yes,0,CUST120491,2026-01-01 11:15:43,5,3,0,Normal Transaction
120492,557.8,3,24,533,19,Groceries,Credit Card,Laptop,Yes,0,CUST120492,2025-12-30 03:51:43,14,4,0,Normal Transaction
120493,311.61,2,59,860,7,Electronics,Credit Card,Laptop,Yes,0,CUST120493,2026-02-24 12:56:43,3,4,0,Normal Transaction
120494,262.81,5,59,383,1,Luxury,PayPal,Laptop,No,1,CUST120494,2026-03-01 09:15:43,47,0,1,High Transaction Amount
120495,9.12,3,29,246,7,Clothing,UPI,Laptop,Yes,0,CUST120495,2026-03-01 19:29:43,39,2,0,Normal Transaction
120496,1032.81,4,21,92,9,Books,Credit Card,Mobile,No,0,CUST120496,2026-02-19 12:22:43,6,0,0,Normal Transaction
120497,282.96,4,42,370,7,Books,PayPal,Laptop,Yes,1,CUST120497,2026-02-06 10:33:43,48,0,1,Normal Transaction
120498,41.66,2,26,445,3,Books,UPI,Mobile,Yes,1,CUST120498,2025-12-28 05:17:43,44,1,1,Location Mismatch
120499,134.25,2,57,947,11,Books,UPI,Laptop,Yes,0,CUST120499,2025-12-26 14:21:43,46,2,0,Normal Transaction
120500,51.48,4,23,535,15,Electronics,PayPal,Mobile,Yes,0,CUST120500,2026-02-22 05:58:43,25,1,0,Normal Transaction
120501,77.31,5,53,366,12,Clothing,PayPal,Mobile,Yes,0,CUST120501,2026-02-04 07:35:43,30,4,0,Normal Transaction
120502,214.8,5,38,230,4,Luxury,Credit Card,Tablet,Yes,1,CUST120502,2026-02-08 14:45:43,1,1,1,Suspicious Device
120503,90.83,2,56,427,15,Books,Debit Card,Tablet,Yes,0,CUST120503,2025-12-31 11:22:43,27,4,0,Normal Transaction
120504,228.98,3,45,365,3,Electronics,Debit Card,Mobile,No,1,CUST120504,2026-01-23 19:27:43,41,0,1,Location Mismatch
120505,227.45,1,37,653,12,Clothing,UPI,Laptop,No,0,CUST120505,2026-01-01 01:13:43,12,1,0,Normal Transaction
120506,111.32,2,53,864,12,Electronics,PayPal,Mobile,Yes,0,CUST120506,2025-12-24 06:56:43,17,2,0,Normal Transaction
120507,5.05,3,58,884,8,Groceries,Debit Card,Laptop,Yes,0,CUST120507,2026-02-01 23:03:43,29,1,0,Normal Transaction
120508,58.86,5,48,866,16,Electronics,Debit Card,Tablet,No,1,CUST120508,2026-02-15 13:06:43,10,4,1,Location Mismatch
120509,201.61,4,56,764,5,Groceries,UPI,Laptop,Yes,0,CUST120509,2026-01-19 08:10:43,12,3,0,Normal Transaction
120510,192.61,4,55,603,6,Groceries,PayPal,Tablet,Yes,0,CUST120510,2026-01-21 04:29:43,23,2,0,Normal Transaction
120511,574.06,4,40,564,2,Electronics,Credit Card,Tablet,No,0,CUST120511,2026-03-01 14:17:43,28,4,0,Normal Transaction
120512,537.26,3,40,69,13,Clothing,Debit Card,Tablet,Yes,0,CUST120512,2026-02-24 10:09:43,4,3,0,Normal Transaction
120513,100.15,3,28,733,4,Groceries,Credit Card,Laptop,Yes,0,CUST120513,2026-02-02 22:45:43,34,2,0,Normal Transaction
120514,1.79,5,29,993,14,Groceries,UPI,Tablet,No,0,CUST120514,2026-02-21 04:03:43,18,3,0,Normal Transaction
120515,192.33,1,54,942,16,Electronics,Credit Card,Laptop,No,0,CUST120515,2026-01-11 11:46:43,12,0,0,Normal Transaction
120516,1338.03,2,25,513,8,Electronics,Debit Card,Mobile,No,1,CUST120516,2026-02-04 07:41:43,4,0,1,Normal Transaction
120517,1724.67,2,35,827,2,Groceries,UPI,Mobile,Yes,0,CUST120517,2025-12-29 16:44:43,43,1,0,Normal Transaction
120518,606.18,2,59,409,12,Electronics,UPI,Laptop,Yes,0,CUST120518,2026-02-21 22:40:43,13,1,0,Normal Transaction
120519,458.04,2,38,907,16,Clothing,PayPal,Tablet,No,0,CUST120519,2025-12-25 19:58:43,37,1,0,Normal Transaction
120520,35.97,1,59,388,1,Books,UPI,Mobile,Yes,0,CUST120520,2026-02-23 05:39:43,21,1,0,Normal Transaction
120521,567.96,1,24,92,11,Groceries,Debit Card,Tablet,No,1,CUST120521,2025-12-24 16:12:43,8,3,1,Multiple Failed Attempts
120522,15.68,4,20,284,7,Clothing,PayPal,Laptop,Yes,0,CUST120522,2026-02-13 03:10:43,48,2,0,Normal Transaction
120523,1359.32,2,27,160,15,Electronics,Credit Card,Mobile,No,0,CUST120523,2026-01-17 08:35:43,39,2,0,Normal Transaction
120524,156.57,5,48,411,13,Electronics,Debit Card,Laptop,Yes,0,CUST120524,2026-01-07 20:58:43,25,1,0,Normal Transaction
120525,871.77,1,20,417,18,Groceries,Debit Card,Laptop,No,0,CUST120525,2026-01-27 04:06:43,44,0,0,Normal Transaction
120526,214.76,1,28,163,11,Electronics,UPI,Laptop,Yes,0,CUST120526,2025-12-30 10:17:43,4,4,0,Normal Transaction
120527,17.12,1,53,994,8,Clothing,UPI,Laptop,No,1,CUST120527,2025-12-28 00:23:43,28,1,1,Suspicious Device
120528,183.49,2,25,819,6,Groceries,Credit Card,Laptop,Yes,0,CUST120528,2026-02-12 17:54:43,21,1,0,Normal Transaction
120529,919.91,3,55,862,0,Luxury,Debit Card,Tablet,No,1,CUST120529,2026-01-21 20:57:43,48,0,1,High Transaction Amount
120530,406.82,1,37,948,10,Books,Debit Card,Mobile,No,1,CUST120530,2025-12-30 05:17:43,2,4,1,Location Mismatch
120531,113.06,4,53,181,19,Electronics,UPI,Mobile,Yes,0,CUST120531,2026-01-16 07:10:43,27,3,0,Normal Transaction
120532,156.83,1,23,293,9,Luxury,UPI,Laptop,Yes,1,CUST120532,2025-12-26 11:53:43,37,3,1,High Transaction Amount
120533,422.75,4,51,265,8,Books,Debit Card,Tablet,Yes,0,CUST120533,2026-01-04 01:36:43,13,4,0,Normal Transaction
120534,845.85,2,29,663,0,Electronics,UPI,Mobile,Yes,0,CUST120534,2025-12-26 02:06:43,46,4,0,Normal Transaction
120535,379.4,3,21,427,0,Luxury,Credit Card,Laptop,Yes,1,CUST120535,2026-01-04 02:03:43,13,3,1,High Transaction Amount
120536,293.78,1,49,643,11,Luxury,UPI,Laptop,Yes,1,CUST120536,2026-01-06 10:09:43,42,1,1,Location Mismatch
120537,22.2,1,42,573,23,Groceries,Credit Card,Laptop,No,1,CUST120537,2026-01-12 11:47:43,10,1,1,Suspicious Device
120538,437.87,5,58,414,9,Books,PayPal,Tablet,Yes,1,CUST120538,2026-01-30 00:55:43,8,0,1,High Transaction Amount
120539,69.54,1,31,625,19,Luxury,PayPal,Laptop,No,1,CUST120539,2026-02-12 15:32:43,37,4,1,High Transaction Amount
120540,637.99,4,47,284,11,Luxury,UPI,Mobile,No,0,CUST120540,2026-02-21 15:13:43,46,1,0,Normal Transaction
120541,764.24,3,24,546,17,Luxury,PayPal,Mobile,Yes,1,CUST120541,2026-01-28 22:45:43,43,1,1,High Transaction Amount
120542,106.01,3,41,859,19,Books,Credit Card,Tablet,Yes,0,CUST120542,2026-01-19 14:32:43,5,0,0,Normal Transaction
120543,264.15,4,35,613,18,Groceries,Credit Card,Laptop,Yes,0,CUST120543,2025-12-28 20:23:43,0,4,0,Normal Transaction
120544,267.86,3,23,306,13,Books,Credit Card,Mobile,Yes,0,CUST120544,2026-01-29 11:49:43,24,0,0,Normal Transaction
120545,468.04,1,27,286,0,Electronics,Credit Card,Laptop,No,0,CUST120545,2026-01-23 03:30:43,15,0,0,Normal Transaction
120546,389.84,1,25,74,13,Electronics,UPI,Tablet,Yes,0,CUST120546,2026-02-12 19:33:43,14,3,0,Normal Transaction
120547,646.76,2,37,77,18,Luxury,Debit Card,Tablet,Yes,1,CUST120547,2026-02-15 13:16:43,33,0,1,Location Mismatch
120548,496.18,4,58,675,4,Clothing,PayPal,Tablet,No,1,CUST120548,2025-12-30 07:43:43,16,4,1,Multiple Failed Attempts
120549,216.29,5,18,775,11,Luxury,Credit Card,Laptop,Yes,0,CUST120549,2026-01-30 11:04:43,2,1,0,Normal Transaction
120550,108.19,1,21,435,16,Electronics,UPI,Mobile,No,0,CUST120550,2026-02-13 15:04:43,2,1,0,Normal Transaction
120551,248.0,3,40,740,19,Groceries,Credit Card,Mobile,Yes,0,CUST120551,2026-01-07 05:58:43,36,3,0,Normal Transaction
120552,12.37,5,37,281,18,Clothing,Debit Card,Mobile,No,1,CUST120552,2026-02-25 02:05:43,16,4,1,High Transaction Amount
120553,70.38,3,52,734,15,Luxury,Credit Card,Mobile,No,0,CUST120553,2026-02-03 17:22:43,48,1,0,Normal Transaction
120554,134.71,3,22,359,23,Books,UPI,Tablet,No,1,CUST120554,2025-12-26 20:45:43,37,0,1,Normal Transaction
120555,1367.14,1,38,889,12,Books,UPI,Tablet,No,1,CUST120555,2026-02-26 09:43:43,0,2,1,Suspicious Device
120556,1194.69,3,32,402,10,Electronics,Debit Card,Laptop,No,1,CUST120556,2025-12-27 18:19:43,6,2,1,Multiple Failed Attempts
120557,141.91,1,51,672,12,Books,Debit Card,Tablet,Yes,0,CUST120557,2026-02-21 22:18:43,25,2,0,Normal Transaction
120558,135.89,1,51,341,17,Electronics,PayPal,Laptop,No,1,CUST120558,2025-12-24 17:36:43,46,2,1,Normal Transaction
120559,64.33,2,26,943,10,Electronics,Credit Card,Tablet,No,1,CUST120559,2026-01-18 01:43:43,38,0,1,Multiple Failed Attempts
120560,359.1,4,34,481,16,Clothing,PayPal,Laptop,Yes,0,CUST120560,2026-01-28 06:50:43,18,1,0,Normal Transaction
120561,610.63,2,52,421,10,Clothing,PayPal,Tablet,No,1,CUST120561,2026-02-12 13:24:43,29,3,1,Suspicious Device
120562,279.1,2,58,716,9,Books,UPI,Mobile,No,1,CUST120562,2026-01-28 10:22:43,42,0,1,Location Mismatch
120563,1325.2,5,51,321,14,Groceries,UPI,Laptop,No,0,CUST120563,2025-12-28 22:48:43,13,1,0,Normal Transaction
120564,2283.14,3,19,332,21,Books,PayPal,Tablet,Yes,0,CUST120564,2025-12-27 18:04:43,12,4,0,Normal Transaction
120565,991.84,5,40,433,8,Books,Debit Card,Laptop,No,1,CUST120565,2026-01-27 01:59:43,19,1,1,Suspicious Device
120566,358.95,2,38,803,17,Luxury,PayPal,Laptop,Yes,1,CUST120566,2026-02-19 05:26:43,25,1,1,Suspicious Device
120567,580.09,4,27,240,9,Books,Debit Card,Mobile,No,1,CUST120567,2026-02-17 06:22:43,26,1,1,High Transaction Amount
120568,329.45,1,28,516,22,Luxury,UPI,Laptop,No,0,CUST120568,2026-02-02 12:04:43,24,0,0,Normal Transaction
120569,129.07,1,28,698,10,Luxury,PayPal,Laptop,No,1,CUST120569,2026-01-22 17:42:43,8,1,1,Location Mismatch
120570,101.07,5,57,738,16,Clothing,PayPal,Tablet,No,1,CUST120570,2026-01-27 05:48:43,40,1,1,Location Mismatch
120571,15.1,2,30,298,13,Groceries,UPI,Mobile,No,1,CUST120571,2026-02-17 06:48:43,47,4,1,High Transaction Amount
120572,3.81,1,53,35,13,Electronics,Credit Card,Mobile,No,1,CUST120572,2026-01-06 13:44:43,11,4,1,High Transaction Amount
120573,458.89,1,27,160,23,Groceries,Debit Card,Laptop,No,1,CUST120573,2026-01-08 05:42:43,9,2,1,Normal Transaction
120574,266.64,1,31,399,11,Electronics,UPI,Tablet,Yes,0,CUST120574,2026-01-22 16:31:43,5,0,0,Normal Transaction
120575,191.93,5,25,377,13,Electronics,UPI,Laptop,Yes,0,CUST120575,2026-02-10 12:27:43,49,1,0,Normal Transaction
120576,8.94,5,20,664,23,Books,Debit Card,Mobile,Yes,0,CUST120576,2026-01-26 14:50:43,33,2,0,Normal Transaction
120577,136.18,5,29,167,0,Clothing,Debit Card,Mobile,Yes,0,CUST120577,2026-02-01 02:04:43,40,2,0,Normal Transaction
120578,50.9,4,24,237,15,Clothing,Credit Card,Mobile,No,0,CUST120578,2026-02-28 07:47:43,18,0,0,Normal Transaction
120579,241.72,1,48,889,9,Clothing,Credit Card,Laptop,No,0,CUST120579,2026-01-06 03:12:43,5,2,0,Normal Transaction
120580,31.97,3,38,954,15,Groceries,Debit Card,Tablet,Yes,0,CUST120580,2026-02-11 22:10:43,1,2,0,Normal Transaction
120581,105.72,3,22,610,14,Electronics,PayPal,Laptop,Yes,0,CUST120581,2026-01-31 06:04:43,14,0,0,Normal Transaction
120582,29.35,1,31,687,10,Luxury,Debit Card,Laptop,No,1,CUST120582,2026-01-28 18:18:43,16,3,1,Normal Transaction
120583,37.85,2,52,102,2,Luxury,Credit Card,Tablet,Yes,1,CUST120583,2026-01-03 12:36:43,15,2,1,Multiple Failed Attempts
120584,24.9,3,22,861,16,Clothing,PayPal,Laptop,No,1,CUST120584,2026-02-03 23:26:43,27,4,1,Normal Transaction
120585,701.25,5,26,757,7,Clothing,Credit Card,Tablet,No,0,CUST120585,2025-12-31 22:45:43,20,2,0,Normal Transaction
120586,529.55,4,29,66,18,Luxury,UPI,Laptop,No,0,CUST120586,2025-12-31 23:45:43,7,0,0,Normal Transaction
120587,312.4,3,51,361,18,Electronics,UPI,Tablet,No,1,CUST120587,2025-12-27 18:37:43,9,0,1,High Transaction Amount
120588,556.64,5,47,97,9,Clothing,PayPal,Tablet,No,0,CUST120588,2026-01-31 02:12:43,9,3,0,Normal Transaction
120589,294.09,3,52,25,14,Electronics,PayPal,Mobile,Yes,0,CUST120589,2026-02-10 14:59:43,49,3,0,Normal Transaction
120590,276.33,2,39,727,0,Groceries,Credit Card,Tablet,No,0,CUST120590,2026-02-04 05:28:43,9,4,0,Normal Transaction
120591,546.59,5,23,780,22,Groceries,Credit Card,Mobile,Yes,0,CUST120591,2026-02-10 13:42:43,8,4,0,Normal Transaction
120592,49.6,2,45,578,0,Luxury,UPI,Tablet,Yes,1,CUST120592,2026-02-24 06:40:43,27,2,1,Location Mismatch
120593,590.56,4,49,379,17,Groceries,PayPal,Laptop,Yes,0,CUST120593,2026-03-01 01:55:43,23,3,0,Normal Transaction
120594,14.45,4,42,474,9,Groceries,Debit Card,Tablet,Yes,0,CUST120594,2026-02-17 07:47:43,18,4,0,Normal Transaction
120595,32.68,3,20,470,5,Electronics,Credit Card,Mobile,Yes,0,CUST120595,2026-02-11 19:20:43,32,2,0,Normal Transaction
120596,430.18,1,32,319,12,Luxury,Credit Card,Laptop,No,1,CUST120596,2026-01-05 19:09:43,3,1,1,Normal Transaction
120597,133.32,5,49,177,18,Luxury,Credit Card,Mobile,Yes,1,CUST120597,2026-01-14 08:39:43,2,2,1,Normal Transaction
120598,260.57,4,41,975,7,Clothing,Credit Card,Laptop,No,1,CUST120598,2026-02-06 14:19:43,41,4,1,Multiple Failed Attempts
120599,71.71,1,56,395,21,Groceries,Debit Card,Mobile,No,1,CUST120599,2026-01-01 00:01:43,11,2,1,Location Mismatch
120600,284.87,3,31,665,22,Luxury,Debit Card,Mobile,No,0,CUST120600,2026-01-26 16:28:43,17,1,0,Normal Transaction
120601,239.12,4,49,550,4,Clothing,Debit Card,Tablet,Yes,0,CUST120601,2026-01-29 19:59:43,22,4,0,Normal Transaction
120602,302.48,1,49,318,1,Electronics,Debit Card,Mobile,Yes,0,CUST120602,2026-02-08 12:27:43,19,2,0,Normal Transaction
120603,509.1,4,37,991,21,Books,Credit Card,Laptop,No,1,CUST120603,2026-01-04 16:13:43,5,4,1,Suspicious Device
120604,11.65,3,42,388,13,Books,UPI,Mobile,Yes,0,CUST120604,2025-12-28 08:09:43,33,2,0,Normal Transaction
120605,235.82,1,30,227,9,Clothing,PayPal,Laptop,Yes,0,CUST120605,2026-01-27 01:34:43,41,0,0,Normal Transaction
120606,153.0,3,35,277,11,Luxury,UPI,Tablet,Yes,0,CUST120606,2026-02-17 00:10:43,1,4,0,Normal Transaction
120607,54.5,3,48,483,4,Electronics,PayPal,Laptop,Yes,0,CUST120607,2026-01-09 18:36:43,29,4,0,Normal Transaction
120608,227.01,1,49,66,17,Groceries,UPI,Laptop,Yes,0,CUST120608,2025-12-31 20:39:43,8,4,0,Normal Transaction
120609,8.86,4,18,142,12,Luxury,Credit Card,Mobile,Yes,0,CUST120609,2026-01-26 09:08:43,26,4,0,Normal Transaction
120610,84.14,5,54,652,14,Luxury,Credit Card,Laptop,Yes,0,CUST120610,2026-01-22 15:40:43,41,2,0,Normal Transaction
120611,46.28,2,18,303,6,Luxury,Debit Card,Tablet,No,1,CUST120611,2026-02-04 00:21:43,33,3,1,High Transaction Amount
120612,203.56,4,48,427,9,Clothing,Credit Card,Mobile,No,0,CUST120612,2026-02-16 01:03:43,39,2,0,Normal Transaction
120613,341.31,4,54,545,11,Electronics,Credit Card,Tablet,Yes,0,CUST120613,2026-02-26 13:08:43,23,1,0,Normal Transaction
120614,392.57,4,44,619,4,Groceries,Debit Card,Laptop,Yes,0,CUST120614,2026-03-02 23:02:43,48,0,0,Normal Transaction
120615,253.58,2,27,660,0,Groceries,Credit Card,Mobile,No,1,CUST120615,2026-02-09 15:11:43,16,2,1,Normal Transaction
120616,533.57,1,56,335,21,Electronics,Credit Card,Tablet,Yes,0,CUST120616,2026-01-30 22:12:43,28,2,0,Normal Transaction
120617,4.73,5,55,45,19,Groceries,Credit Card,Mobile,No,0,CUST120617,2026-01-13 10:16:43,35,4,0,Normal Transaction
